"","factor1","factor2","factor3","factor4","factor5"
"35",-5.20312846534085,1.09894472512881,4.67561500553328,3.31391892503929,-4.55374629822294
"36",5.27139469441019,1.79672317660372,11.9405654649209,6.46398846416857,-8.41603061968255
"37",12.8282015718052,1.49537147580214,18.3363802216107,7.9771267892313,7.43106893491041
"38",14.8733212562948,1.20071065385314,18.3969135685362,18.1397928754872,0.481832647779216
"39",8.78002635799095,1.2131473916417,15.5163454720097,16.4318905587504,11.2792540805803
"40",-5.33746865313677,-0.429199905662664,-4.61102625604216,-13.1073014591777,1.67953213487136
"41",-13.2531317900676,-1.13689040180379,-14.4225191698859,-12.6266965967059,-16.944494346535
"42",-2.26651373581806,0.681305332273917,1.1536145565222,1.29724862810988,9.58554625175225
"43",-3.79327000947356,-0.54863888474704,-0.38807160933793,0.447338033828374,-18.1730125253762
"44",-2.73597392287249,-1.02809462702498,-9.41792751796752,-6.09939837367896,-13.8036253319425
"45",-6.45225489761769,-0.286763207690501,-1.92672135148585,-1.67670169649925,-5.3755881074136
"46",-2.98176110431513,-0.241777762768,-0.979908842949508,3.2321978119089,6.92828119231145
"47",5.85014126767842,1.69112630939396,14.1090540770314,6.22653321919611,2.57619301977467
"48",0.775464877808998,1.26025517883474,-2.22539271604509,-3.7570137250293,-7.8176324963251
"49",1.27600312917645,1.9467763827959,9.55148765790052,10.0037571175766,-15.6272907676357
"50",-3.81875287676284,1.09405612610351,14.3845598401776,9.79254850139104,-9.4092836295048
"51",4.12829464995173,0.894408100845189,11.2526358607016,3.38283499509973,19.7825096340741
"52",6.41559465103596,1.70938280007996,12.312306929391,12.8010531036542,-11.1138635964236
"53",8.67437725448865,0.114749578828774,-4.24920440369344,7.90733684779265,-6.85292480129461
"54",-6.18406551681553,-0.957289243685805,-10.5189227692592,-7.31591009276229,14.4851997616128
"55",-12.0369167483501,-0.57804493276943,-11.8589228717445,-8.03436435477152,-24.3543032438038
"56",6.81985310917695,0.326117337311098,0.984649142562541,-7.7442543131514,3.35005179284366
"57",3.07894928660795,-1.61887101101626,-10.3054570162606,-1.0382239843358,6.27709004611933
"58",4.6079202730305,-1.17700230142829,-1.48788598813,0.411728380063167,9.99101846470608
"59",6.4017335468329,0.996889797574001,3.6304553356546,6.29452099700199,-11.7296037778446
"60",5.11271364251972,-0.80176307306509,-1.73748468945914,11.0950825069259,0.996243328652825
"61",-3.12092404956719,-0.025620765566561,-7.10763675408966,-2.18011606082431,-4.5221073526875
"62",-13.8586012193263,-1.48518665868921,-15.1068572686238,-12.88525556631,-4.34482508615528
"63",-10.2005695956947,-1.53268455344106,-12.3629423007574,-9.58885355592263,7.0320543708396
"64",-0.784613364323172,-1.25111631026802,-7.61054556698265,-11.2117090750457,3.52603406206124
"65",-5.56342572165846,-0.910506244661173,-8.6601051574094,-2.11931554047302,3.19975744809051
"66",-9.83067297506129,-0.907207083634513,-12.2497201491331,-14.3495938914742,-3.28612249882818
"67",-8.84081247290207,-1.19737611501415,-7.76757567837811,-9.26799480704679,3.53222078763703
"68",-12.5172101043273,-0.405032334679763,-4.86316687087217,-5.13441925295991,-0.233938543378128
"69",1.22872230924912,-0.456476394468471,-11.1227791716165,-7.203675505296,1.81592199959481
"70",-3.30099864085239,-0.00474982425112702,-6.50438398982251,-6.04100574223442,4.65716804129822
"71",-3.6347532604131,-1.13128291946939,-10.9508329658059,-6.79292026105034,-10.2727524021962
"72",-6.19075852955034,-1.34584768701137,-13.9484819148682,-5.34842585544733,-6.20937585048754
"73",3.22552193791567,0.391574694349909,-4.62869673641195,0.198758046793444,-3.90655718661427
"74",-8.4673697857111,-0.594247989810744,-5.01771261274805,0.0162344539591581,-1.29956762865421
"75",-0.0974578550469697,-0.548571263679526,-7.69311834838287,6.63449641332091,-8.32785376891968
"76",9.59494309469447,1.64041882225085,5.87403799307679,6.04931110792476,2.89307234669699
"77",-2.35991356074101,-2.08446636756912,-14.5202813928765,-5.05056189609287,3.71829613969987
"78",-0.165531450377053,0.21680633656244,-6.86848578257062,2.06123999181791,-17.3940726888118
"79",-6.38478068779069,-0.0399725041290325,-1.80103315740124,-9.74035909387674,-13.6558063654058
"80",-6.81344897149132,-1.52292806715038,-11.5012099571875,-2.83046459518306,3.40856582136084
"81",-10.9210083176037,-1.60211933313571,-11.0916061416075,-12.7567246564138,-1.22044609309647
"82",1.39530165743189,-0.533908611960586,-4.49265237821388,0.0280811477557115,11.3749253516296
"83",0.270173525364301,-0.72944038175037,-11.3736136474715,-5.99013823524988,5.27586029115145
"84",-8.47759836140147,0.10060203756577,-8.68917599162712,-2.63605178563966,-8.67712443673246
"85",-2.77402724859228,-0.442810492284383,-11.1298003186458,-6.35735095567863,-3.61903133924953
"86",-7.15817653690232,-1.43578430807103,-13.3238393446074,-10.0832770869757,-14.5155312589508
"87",-12.3365626394025,-1.65151550000802,-19.3363137638112,-16.4419649484678,-13.0786480297101
"88",-6.84793158171792,0.226115273527832,-4.72537339730195,-9.29995031155685,-6.17668689426765
"89",-11.2408934581306,-0.223107096116576,-6.14604298280332,-4.22631065518681,-13.8310544801202
"90",-9.1647405168907,-1.40391517843676,-14.9974395527215,-8.82580498537506,1.07563087907476
"91",-1.17233427767707,-1.5362676439009,-14.0712231673412,-11.9009197288533,8.97005067540693
"92",-8.00867392828848,-1.81861333563001,-12.5913386803229,-6.00904361766115,-10.7307634309726
"93",-6.99203041066759,-1.36280508093087,-6.13992517634755,-1.68484847516986,-7.88150273627408
"94",-5.24171281467619,-1.11715191562073,3.43532358749366,1.506066701002,-5.31152327616333
"95",-8.42607503656661,-1.95406008419775,-14.0886794300956,-13.5347546839007,21.0294631077949
"96",-10.4951899634953,-0.278777325307648,-15.9789202343828,-9.71494075174501,-21.1041322388783
"97",0.295519497582551,-1.25773273493047,-1.39245197246678,0.528218236675588,-0.559328413173136
"98",-1.7509824094327,-0.810932095401128,3.2170701054637,-2.92964809553555,4.51771239910819
"99",-2.86500467355138,0.529156805094397,-8.70240134935142,1.33092055058132,-7.28762441551962
"100",2.01643299612601,-0.641533831986093,-6.64832724713155,-5.05057393645465,0.0516232125014111
"101",7.27208670681857,-0.585775185392254,-2.33850305250118,-5.28929725508523,19.9607305114324
"102",1.71243857668854,1.6503533002825,10.7397984541007,12.1432631830581,-13.2112055930132
"103",-1.69744590352387,0.491356660787932,2.9398275572023,2.2263861980539,-0.387846161258014
"104",-5.8937529429119,-0.918903242044189,-7.21892719019779,0.82437442442571,-0.155418949507846
"105",-0.949933275909326,0.536088747379462,12.4149581569829,0.484532325581885,11.793549381482
"106",7.55214711303689,1.66126883919253,7.88738987564187,5.57998459107631,-9.99387002483009
"107",-3.39308659008296,-1.5005010225042,-4.37938682653965,-10.4556618891528,13.8902727302478
"108",-5.0954068307832,0.131467960120554,-5.20305192494495,-3.63655738814196,-13.5260963588324
"109",0.717646755722274,-0.608048745341102,-7.69322326895279,-1.25880333698293,2.81036086356816
"110",-0.701258997704701,0.426461898684267,-2.15940961551877,-4.60942600890395,2.031582407097
