"","factor1","factor2","factor3","factor4","factor5","factor6","factor7"
"1",0.851809287817057,0.219833005496407,1.03228627012364,0.389325327355035,-0.182982073065651,-0.821074517039489,1.58714893758921
"2",0.213542179582493,0.556236213689218,1.06414449273536,1.01742639860977,1.74860660203448,0.231959121453124,-1.05609683280917
"3",0.877501057276162,0.473987079275806,1.10177372135445,0.66682594482359,0.455881413722186,0.399101866640933,0.331308186947448
"4",0.951638803367961,0.607580365703295,0.746420510330479,1.46890773099715,1.0305692807387,-0.749088434611637,2.42437610468372
"5",0.765793836625288,0.734325883393707,0.793154562115704,0.761045101225202,2.31019238591512,0.774566393787219,0.929327592014946
"6",1.01820333592566,0.453602200911313,0.878704133723804,1.26431955670651,0.513991738000515,0.365907006492771,-0.0035826798903573
"7",0.533306878968585,0.525487256746792,0.918372081044206,1.2931570995472,1.05382141115898,-0.220323086658092,0.391110127454188
"8",0.240151182651744,0.241422678397001,1.39532843482106,0.733428564742265,0.339584088787385,-2.32109037821746,-1.22952246027874
"9",-0.269506509894281,-0.244470619276927,-0.36705860557114,-0.74593602006333,-0.226623834093014,0.294791649900699,-1.26002144993719
"10",0.499016168013319,0.189832933018234,0.167227335381429,0.304626177060922,0.957274914231109,0.419622443375524,1.40176292201828
"11",0.612509855946221,0.177402498207432,0.893177825525008,-0.261217245770705,0.222986006721952,-0.757025887015159,-0.147107337106564
"12",0.8429065358404,0.0317768941033512,-0.146874158576238,0.411147077923786,0.0553739743365323,1.05461133146348,0.349248769099458
"13",1.08661101521352,0.660888450618759,1.25744822454349,0.731571565487804,2.04607825855475,0.657412232201735,1.93400019252835
"14",1.17345329879924,0.316283310473338,0.750123697328136,0.92743187569409,-0.264266521489867,1.10615760628366,0.929327592014952
"15",-0.403802695006345,0.268068089757683,0.866051110759914,0.181619915747956,0.730322456774882,-1.58170256917077,-0.529839756349754
"16",0.505717347338512,0.521621403331557,0.841465598808317,0.680928731831299,1.54580699109906,0.203231278072472,0.349248769099469
"17",0.635305157710697,0.256823501573152,0.223848916075802,0.381793919418607,0.54479629158478,0.621235392145013,0.271506246440686
"18",0.696204520709899,0.75394707067064,0.945679874609612,0.428384059713011,1.8904197997351,0.513807115711865,1.05491166707914
"19",0.725522199394005,0.204299251002797,0.377438507862158,0.648812930544782,0.515770055407619,0.275351231697772,2.42437610468372
"20",1.39992766333028,0.56047425334966,1.54789621736823,1.72830688869312,1.64015198340788,0.873518444207037,0.271506246440686
"21",-0.186209985507366,-0.4154917313741,-1.00786611831139,-1.08561877997983,-0.0730806464586674,0.985753335881804,-0.177008307359944
"22",-1.07924967371928,-0.23717462996052,-0.294380104221828,-0.718426873453553,0.0367911247151977,0.811954120015054,-1.04413644470781
"23",0.384075639020396,0.254879541499345,0.587957341282091,0.800354392548415,0.715331166172839,0.608610443971456,-0.35043393482952
"24",0.461705690555587,0.517087593058597,1.03471766451283,1.0794067757728,1.27203206902314,-0.882804056367002,0.175823141629894
"25",0.876556468755606,0.563217992871688,0.624567870360877,1.08128439442377,1.35232728621372,0.996212506897496,0.929327592014947
"26",0.907978724471146,0.54949388697489,0.692107439800087,1.11826349433765,1.6553335095226,0.177854780450486,0.522674396569044
"27",0.768321464293405,0.357502571423368,-0.0443409380065636,1.72663281104517,0.77407243259754,0.76540222918573,-0.147107337106568
"28",0.154855949707595,0.0453466351279384,-0.363078107622897,-0.15088544287363,0.63302731891503,1.34837764392324,-0.924532563694322
"29",0.296901785596951,0.238901771312133,-0.0745078328231217,0.066939534335051,0.790612033684971,0.240739291373021,0.749921770494693
"30",-2.02646667661148,-0.419267873999149,-0.87591309660977,-0.842041410457252,-1.0014350999017,-0.918288335264065,0.522674396569061
"31",0.271804598144396,-0.115487240617748,-0.455994370676273,-0.839285963188637,0.1403441748152,1.05461317616454,-0.529839756349772
"32",0.111530012877676,0.381981752155869,0.177085701789618,-0.173810184612598,0.554240178188669,1.11421063175058,0.331308186947444
"33",-0.113931384795342,0.118018250789541,0.340137018905855,0.0831829817724976,0.205571218372192,1.21695724887467,-0.625522861160572
"34",1.25246134842677,0.494744453500908,0.741964325245718,0.851321743086215,1.50851275105551,1.74962109165923,1.05491166707912
"35",-0.463712600079654,0.22260683526203,0.934838544659795,0.341228481095442,0.127300426442089,-0.28856949203591,-0.38631509913355
"36",0.480360246792829,0.535693369413259,1.45946905071189,0.694223044599966,0.540566378460187,-0.55864064742195,0.271506246440709
"37",1.1532436881777,0.66215717334874,1.19699816258282,0.814179040969653,1.39639795275681,0.554502820303097,1.70675281860271
"38",1.34015380020322,0.724826591842149,0.950084457803372,1.83683155323807,1.54444536492154,0.129666722773385,0.630317889481202
"39",0.779942759143091,0.535292053192388,0.921139005266984,1.61640607762487,1.76645444657724,0.844223172585365,-0.147107337106561
"40",-0.473448730204471,-0.149828216094714,-0.317834366392056,-1.27038653613001,-0.44879814570679,0.151573145593012,-1.05609683280916
"41",-1.18274694682877,-0.548589921267037,-0.78174702046302,-1.26982115033985,-0.495183710629378,-1.24111645604306,-0.177008307359932
"42",-0.204792702937394,0.0380016888226016,0.574437776362966,0.118924027352247,-0.061768695000835,0.728399686692354,0.175823141629893
"43",-0.34391960953135,-0.0605256653681925,-0.467074626276026,0.0234948126429588,-0.160429788340622,-1.37706100628641,0.0921004249204441
"44",-0.247851219352078,-0.390793722033603,-0.842775985060084,-0.620771978721609,0.112837699479844,-1.01584864768971,-1.05609683280917
"45",-0.582440279151216,-0.131974373297967,-0.276989025910225,-0.184783410631979,0.339939525465171,-0.407310575369595,0.0322984844136922
"46",-0.271701086892967,-0.0702933590730503,-0.134892089298935,0.310456875038188,0.0168210318982471,0.496781543599963,-1.46275002825508
"47",0.526997284473961,0.529834673664543,1.41466929440311,0.641905959445531,1.10672080266542,0.217797494196483,-0.685324801667307
"48",0.0664364527872756,-0.0307653653278572,1.04871244487341,-0.375252879179875,-0.25210307156446,-0.543956518766954,-1.9351853582584
"49",0.116545469870707,0.422831601486896,1.55160891534374,0.99910124224334,0.586049666234922,-1.11165771536706,0.271506246440708
"50",-0.347725767875222,0.469795545594177,0.925051348995566,0.957542116172212,1.43607280130497,-0.642342972520575,-1.58235390926857
"51",0.373544233993249,0.393967646851097,0.697979251667877,0.361757804428255,0.643325711027189,1.4090962541206,0.0921004249204411
"52",0.579284323022012,0.531156742958033,1.29405785381338,1.29215833150113,0.627826991006617,-0.766895150357039,1.82635669961622
"53",0.772309814393615,-0.0874285939575017,0.0129026915887082,0.783379036426089,-1.22579415055257,-0.511758933945061,0.749921770494698
"54",-0.558590904833089,-0.402970054057535,-0.779643157872644,-0.746078784045371,-0.839040635563154,1.09034215722226,-0.804928682680821
"55",-1.08073102361001,-0.406355113272756,-0.498405113807797,-0.805249713388742,-1.55580594616019,-1.78507932012215,-0.266711218120054
"56",0.618027062168335,0.0378272393182746,0.283789938075114,-0.744410293268272,-0.379026738855298,0.119797565857076,-0.386315099133567
"57",0.291058026029416,-0.322292953578733,-1.23030984786691,-0.0714725747389339,-0.931065097261155,0.42762709957334,1.22833729454869
"58",0.418401811983533,-0.0469273877333587,-0.966687062264504,0.0533172988977706,-0.280840057324483,0.697268861099906,0.875505845558864
"59",0.579352740028076,0.222174982590135,0.786545939624746,0.641122896532936,-0.423370993095011,-0.852774596001443,1.04893147302846
"60",0.459494580699787,0.0385529781658515,-0.690966371208958,1.14336028361252,-0.803875352438889,0.0862195220116642,-0.14710733710656
"61",-0.281662987123131,-0.21216150980723,-0.0655663004062298,-0.216069431785576,-0.86577119478325,-0.295933426491681,-0.62552286116056
"62",-1.2468166750337,-0.606145402204102,-1.13367787656062,-1.29804850938918,-1.30506298583429,-0.310503934040835,-1.16374032572132
"63",-0.913478011770104,-0.447291781003478,-1.19806706754957,-0.94837225722311,-1.09738656223573,0.545990665165049,-0.147107337106565
"64",-0.0650132326530178,-0.29164456641563,-0.965602855375306,-1.0957441387709,-0.720263661675283,0.233517225800145,-0.529839756349772
"65",-0.50219619320344,-0.331674933797345,-0.726753255812803,-0.217165201949476,-0.824867305270211,0.241954651699903,-1.04413644470783
"66",-0.876273701391604,-0.445664129036362,-0.714897731157706,-1.43691101809437,-1.00098782287835,-0.274612044634589,-0.00358267989035522
"67",-0.790844712272884,-0.293331943473325,-0.926190522648406,-0.903307907792405,-0.777217790580601,0.302293018644225,-0.350433934829513
"68",-1.12410812233805,-0.148374860689389,-0.363350862510122,-0.498777413934845,-0.767043972799156,0.000627188884406911,-0.212889471663973
"69",0.104787987700836,-0.430542209865598,-0.41609586304815,-0.752238427988747,-0.54318603700012,0.10026236341015,0.271506246440689
"70",-0.295561048646751,-0.163366316441827,0.0202445073312484,-0.593525967701236,-0.921305328655594,0.341184959739163,-0.00358267989035659
"71",-0.321883246763517,-0.357061231498598,-0.914152089161783,-0.672220144888583,-1.09162146318591,-0.739537030065129,0.349248769099472
"72",-0.556502518116219,-0.49738533123945,-1.04963853267501,-0.531527467085242,-1.5432219772417,-0.445409376485228,-0.804928682680816
"73",0.28845165419787,-0.113468746322422,0.196191026650241,-0.00416020350329784,-0.525077184870015,-0.2798577427319,2.96259356924447
"74",-0.76096393022114,-0.183614197615127,-0.399779610108368,0.0148370468304941,-0.99415440413332,-0.128715986182596,-1.76175973078882
"75",-0.0081999369162815,-0.187683965060045,-0.488777196985007,0.674875883747136,-0.778081458400955,-0.52454326877237,1.22833729454871
"76",0.860273335265844,0.309418895625098,1.3143150414613,0.627490671878322,-0.185928192621453,0.211924072645704,-0.147107337106559
"77",-0.206352549092726,-0.505106575962695,-1.59219908087754,-0.484656772698173,-1.30982849905361,0.236629312885088,0.349248769099461
"78",-0.0238211548497283,-0.224463678094766,0.0926024704926115,0.18221610857848,-0.667868480655687,-1.2317833555031,-0.529839756349759
"79",-0.564812287227181,-0.0468516582300636,-0.013605353838551,-0.954354742704678,-0.535844889784408,-0.991126687049909,1.46754505657572
"80",-0.613068795943858,-0.42640661002184,-1.18715556158793,-0.297330729815709,-0.654265121079704,0.260381677408165,-0.147107337106566
"81",-0.976647337173886,-0.495642089499675,-1.20513540477962,-1.27554093267588,-0.782979720805795,-0.157764969390004,-0.685324801667324
"82",0.133008300419984,-0.0608604669348212,-0.425737952662995,0.0438569683351334,-0.645326059664033,0.802056878995362,0.929327592014959
"83",0.0188564580537032,-0.468757191049149,-0.547092049816835,-0.642884381618503,-0.562896639443536,0.357741313479197,0.175823141629885
