"","factor1","factor2","factor3","factor4","factor5","factor6","factor7"
"1",12.8046262388529,3.63200703299387,12.4599997833424,3.85578387220954,-4.16344188247731,-11.8849625676644,26.5400909090909
"2",3.20942286778646,9.1702153840964,12.8380135256229,10.0668819895255,39.7147804357796,3.42958666888168,-17.6599090909091
"3",13.1915283102026,7.82044205666994,13.2998616973507,6.60305167345115,10.33966234896,5.66001377511106,5.54009090909091
"4",14.3075497519906,10.0251646502179,9.00643271572486,14.5357788284257,23.3977518536104,-10.8100210384309,40.540090909091
"5",11.5171153402966,12.1067321088886,9.57735554856174,7.5368817878354,52.4613226258224,11.0053965881502,15.5400909090909
"6",15.3039004758548,7.48205630308698,10.5993313039367,12.5102006685485,11.669923356663,5.30866368382594,-0.0599090909090521
"7",8.01466211071197,8.66799863597132,11.0895638942836,12.8012260023588,23.9249515274207,-3.26388333149226,6.54009090909091
"8",3.61393241184971,3.98672706748508,16.8402055432263,7.25277289326467,7.70505820450971,-33.4430854439623,-20.559909090909
"9",-4.05505722331404,-4.03476744604693,-4.43229637920857,-7.38567393676604,-5.13696183877955,4.25670464134642,-21.0699090909091
"10",7.50108055738079,3.128093211452,2.0233948107219,3.01673669765737,21.7482378209308,5.96341061972512,23.4400909090909
"11",9.21393554053442,2.93111474595541,10.7836281966501,-2.58743504290239,5.05424738429221,-11.0433974321039,-2.45990909090907
"12",12.6685092110714,0.522274058406327,-1.77061286044286,4.07242283956684,1.26191279852885,15.1105389342355,5.84009090909084
"13",16.3373237324031,10.8970482053455,15.1693604473728,7.2406416502044,46.4758161636109,9.52532374012579,32.3400909090909
"14",17.6305731825166,5.21840596495325,9.05065041695906,9.18043368975008,-6.00670617841327,15.9398251626171,15.5400909090909
"15",-6.06733860278753,4.42566490929097,10.4511604213337,1.79541869101331,16.5837058873302,-22.7454648049492,-8.85990909090902
"16",7.60005103075396,8.60266601174871,10.1559570525354,6.73798472683853,35.1131088273162,2.91520898724082,5.84009090909091
"17",9.55011694721329,4.23686446903071,2.70129803299676,3.7783478752184,12.3725924902052,8.90211741975708,4.5400909090909
"18",10.4703261700529,12.4345536146384,11.4120958353599,4.23711284627865,42.9296902097893,7.3333002310781,17.6400909090909
"19",10.9031817979874,3.36930715964024,4.55503890375567,6.42620442789367,11.7181260867934,3.98911101591816,40.5400909090909
"20",21.0369234396026,9.23739469862028,18.6848330472655,17.1134309440526,37.251782229846,12.5116045441612,4.54009090909094
"21",-2.79830520975366,-6.85942396347307,-12.1652428707751,-10.7469901167272,-1.64404363246908,14.2017137199046,-2.95990909090915
"22",-16.2415588901543,-3.92105031194172,-3.54626887803734,-7.10648407790101,0.844380939854361,11.6487380828579,-17.459909090909
"23",5.77163644575527,4.19984691489002,7.09928353450057,7.92440290376382,16.2422297436013,8.72741188021629,-5.8599090909091
"24",6.94175269149174,8.53111766423046,12.4895541334445,10.6836153406597,28.8843742329392,-12.7480002822064,2.94009090909097
"25",13.1764614669075,9.28511176713486,7.53890601523674,10.7020951102885,30.7094374698775,14.2892888470913,15.5400909090909
"26",13.6511304912295,9.0610407573502,8.35635816081663,11.0679538293356,37.5917492370104,2.44854743813886,8.74009090909095
"27",11.5456683153187,5.8951042147517,-0.536901212221646,17.0913682717262,17.5812171727141,11.0466297081014,-2.45990909090911
"28",2.32611107892322,0.743057643413022,-4.38395225304348,-1.49287742951295,14.3863065198183,19.4084124705892,-15.4599090909091
"29",4.46608355945998,3.94111125252107,-0.897006452943531,0.663535690938568,17.9570544231897,3.38672103202533,12.5400909090909
"30",-30.4655855953575,-6.91644213115231,-10.5727236608143,-8.33462911816328,-22.7450531307232,-13.0736007008574,8.74009090909096
"31",4.09323171333276,-1.90761011643725,-5.50973509501258,-8.3103045294664,3.19243842884305,15.2162737173136,-8.85990909090916
"32",1.67839248536219,6.30115221569418,2.14120040116586,-1.71712534391025,12.5777956101569,15.9408561113257,5.54009090909088
"33",-1.72008245278865,1.9433149967998,4.10218269896566,0.825294683896081,4.67162368301485,17.6133407416523,-10.4599090909092
"34",18.8247086693246,8.15213439898945,8.95429419899554,8.42760186808599,34.2624310269956,25.1631016304253,17.6400909090909
"35",-6.97626714756898,3.67175663548723,11.2803623181313,3.3795678680254,2.88383596885562,-4.06076479117403,-6.45990909090903
"36",7.21803132674329,8.8396793699565,17.6094938654548,6.86614562486549,12.2687818069292,-7.97525209522201,4.54009090909099
"37",17.3357312465707,10.9218356685418,14.4416081992413,8.0544351729325,31.7113318308402,8.01754207772952,28.5400909090909
"38",20.1498630716339,11.9557138386932,11.4554884098343,18.1737411130067,35.0772488370532,1.9890103479371,10.5400909090909
"39",11.7205728507965,8.82248233385499,11.1181239750581,16.0030993841917,40.1225204282386,12.1565879634769,-2.45990909090909
"40",-7.11533840487797,-2.47074268106609,-3.84306460411376,-12.5794469195063,-10.1910798978741,2.23484045629068,-17.6599090909091
"41",-17.7766836604109,-9.0489524864117,-9.4338983526046,-12.5711883976603,-11.2338907579537,-17.8357988352051,-2.95990909090908
"42",-3.0864866368529,0.622987332156786,6.93129481750414,1.18036158392097,-1.40201711488784,10.5783035985324,2.9400909090909
"43",-5.16258653374306,-0.995048166987581,-5.63231388739405,0.232143847109668,-3.65337752918552,-19.9208498725945,1.54009090909096
"44",-3.71667810141213,-6.44762411510884,-10.1721224616248,-6.15031289355802,2.57427104550764,-14.669327890967,-17.6599090909091
"45",-8.75393896613488,-2.17942405392526,-3.33940327677547,-1.8284110931014,7.72584739601425,-5.88717746451648,0.5400909090909
"46",-4.08674228763149,-1.1629891870561,-1.62490890810296,3.07642346448767,0.382275060923417,7.15483221751892,-24.4599090909091
"47",7.91849589856034,8.73785097480842,17.0692819425173,6.35151078091528,25.1333740295792,3.16875212302272,-11.459909090909
"48",0.994238820090315,-0.506111465097387,12.6549896825344,-3.71495081346383,-5.72483670587076,-7.82446828737378,-32.359909090909
"49",1.75002354009749,6.97699777289608,18.7273311487453,9.89067596150957,13.2990902504403,-15.9688722908493,4.54009090909099
"50",-5.22794690798886,7.74748154122731,11.1635223433125,9.4789201709496,32.6123144041785,-9.19932136163663,-26.4599090909091
"51",5.61355824417841,6.49429994633011,8.42651818305813,3.58357544827189,14.6022025579427,20.2563970122953,1.54009090909086
"52",8.70962552969591,8.76510174295662,15.6146180534774,12.7875957598591,14.2444670825476,-10.9533178993976,30.540090909091
"53",11.6070452170705,-1.43626835552796,0.15717603243814,7.753489382238,-27.8482416152247,-7.42187102609517,12.5400909090909
"54",-8.40096959471605,-6.65016747727349,-9.41167090284829,-7.38130059558202,-19.0471665586812,15.7793661416738,-13.4599090909092
"55",-16.2434915286227,-6.69310445063095,-6.01193127862193,-7.97049396299773,-35.3428726164125,-25.7183690140131,-4.45990909090906
"56",9.29612030707979,0.62771077840786,3.4311836913804,-7.3681462447537,-8.6208906060291,1.5064991803018,-6.45990909090909
"57",4.38014410956598,-5.31518296482062,-14.8473074986455,-0.709518326775433,-21.1413642129509,6.12879502362071,20.5400909090908
"58",6.29358774012921,-0.772863865251602,-11.6656322161993,0.528486388569028,-6.37802590219184,9.97322437670623,14.6400909090908
"59",8.71072197292144,3.6725380082079,9.49259495086004,6.3449793149346,-9.6262956441126,-12.2767343957553,17.5400909090909
"60",6.90625418532948,0.641194598549065,-8.33779850177721,11.3169032803177,-18.2654974575019,1.2109551774382,-2.45990909090908
"61",-4.23605455643671,-3.49818523244554,-0.792937637038384,-2.13876172300398,-19.664508638186,-4.21981352949587,-10.4599090909091
"62",-18.7433352352523,-9.99630886630077,-13.6823233373503,-12.8486779572148,-29.6360074094296,-4.42141902943571,-19.4599090909091
"63",-13.734470342365,-7.37831433050328,-14.4618750943564,-9.38666864518835,-24.918609804543,7.95786941385878,-2.45990909090913
"64",-0.970716772636729,-4.80844814672726,-11.6576208357834,-10.8501574160282,-16.3582005739015,3.33426990456996,-8.85990909090911
"65",-7.54948825969644,-5.47134920558263,-8.77004826660099,-2.14838111832841,-18.7354688774804,3.51468166996551,-17.4599090909091
"66",-13.1683973233566,-7.34920047807463,-8.62554541755057,-14.219812079021,-22.7338105049592,-3.97470055588094,-0.0599090909091095
"67",-11.8879828248516,-4.83573915820241,-11.1844787370028,-8.94429353016464,-17.6480564085025,4.47215521478247,-5.85990909090913
"68",-16.9027476989732,-2.44448851776208,-4.38334446259433,-4.93282863684716,-17.4258278243308,0.0632698790623843,-3.5599090909091
"69",1.57262727735706,-7.10464884522622,-5.01736871263396,-7.44379050596774,-12.3222755556974,1.3596286647689,4.54009090909086
"70",-4.45213373232349,-2.69259964118953,0.246759353657055,-5.86991660647588,-20.9260714374766,4.90571220052151,-0.0599090909090774
"71",-4.83321043312488,-5.88347777186282,-11.0353774175094,-6.65600237967858,-24.79122119767,-10.6239998036541,5.84009090909089
"72",-8.36375342274129,-8.19991879186133,-12.6693525717216,-5.26308933284675,-35.0496937387586,-6.37660473740886,-13.4599090909091
"73",4.33443841447624,-1.87203307160397,2.36698800497713,-0.0398245041569495,-11.9269155572404,-3.98656045467995,49.5400909090909
"74",-11.4395337519958,-3.02497588194427,-4.81962563542299,0.1500353103432,-22.5917046571028,-1.87025442113118,-29.4599090909091
"75",-0.127384417581244,-3.09313443927236,-5.90327183076788,6.67614734007576,-17.6642313892292,-7.4253602514997,20.5400909090909
"76",12.9249315641447,5.10872968151104,15.8632697734189,6.21225502532341,-4.23255461771783,3.02704856740427,-2.45990909090908
"77",-3.09994289889357,-8.32969333211305,-19.2120749309657,-4.79858122643911,-29.745354707789,3.38599938206087,5.84009090909081
"78",-0.358281434677932,-3.70039611609942,1.11579606937787,1.80080692574817,-15.1688244059685,-17.7111270056442,-8.85990909090904
"79",-8.48713219235887,-0.765602904746212,-0.168215950324813,-9.44985144119682,-12.1733859611758,-14.2202140986077,24.5400909090909
"80",-9.21858525027299,-7.03445530725587,-14.3252234629562,-2.94007434347724,-14.8486517251707,3.78074567714388,-2.45990909090916
"81",-14.6750004062582,-8.1751047038684,-14.5394220636053,-12.6257638741503,-17.7809395621245,-2.32841847604593,-11.4599090909091
"82",1.99445647908845,-1.00505179676905,-5.13576295246625,0.437034714837173,-14.6598770657816,11.5020903462522,15.5400909090909
"83",0.282824239882669,-7.73597468913815,-6.60237600784789,-6.36150849531813,-12.7732471438324,5.14773708088586,2.94009090909086
"84",-11.4358182272026,-4.15949277860305,0.787206893844884,-2.72573155936528,-22.8553352207388,-8.45497743754142,-3.55990909090906
"85",-3.81090867146687,-6.61172428943279,-4.19952688950848,-6.47975432616547,-25.4712731609464,-3.66585679975416,-13.4599090909091
