"","factor1","factor2","factor3","factor4","factor5","factor6"
"30",-1.35298654600347,-0.837794955199271,-0.822085462950923,-0.433473603950949,-0.994134985098069,-0.903651806109684
"31",0.183443015502853,-0.841460176700218,-0.462573911064748,-0.105736645508619,0.138732151415075,1.06707683016393
"32",0.0809491126383225,-0.17319500964052,0.184042709483243,0.377386819408386,0.558212100841742,1.11026840483542
"33",-0.077595094724414,0.0831911296082736,0.332548861941476,0.121570039862913,0.206747257920031,1.24044551927261
"34",0.834259748215442,0.851959840308317,0.736612894648401,0.48948193248512,1.50823423632121,1.76624603378605
"35",-0.312240538485788,0.341699056831397,0.932728188928374,0.219076488275427,0.129750360778865,-0.27790801121912
"36",0.319455348331927,0.691310066292296,1.4377923348238,0.529429956828952,0.54122709390817,-0.554305320885837
"37",0.767890909128951,0.813435767681964,1.19779756972199,0.648806996542485,1.39848250957001,0.568673742287734
"38",0.898898398077723,1.83551140740515,0.93468951225817,0.721918550748456,1.53999672033156,0.144143998052625
"39",0.518945461745351,1.6174716750785,0.911291825389271,0.536489140849515,1.76027448257948,0.851937351531157
"40",-0.313967070883515,-1.27332882533034,-0.3278331041885,-0.139719720651653,-0.449915662405099,0.15641669741808
"41",-0.792012355875299,-1.27026193620827,-0.771580954659012,-0.550677867405162,-0.500344916522589,-1.24514037919322
"42",-0.14079536643465,0.120608478217958,0.583230169105844,0.0327870951575434,-0.0578213960550265,0.750715858023089
"43",-0.226989738325289,0.0246010750534618,-0.466806978345363,-0.0602934137452426,-0.158541871124714,-1.40274302911628
"44",-0.164617921192263,-0.623541003939229,-0.849195258858616,-0.377530520190471,0.102367362743835,-1.03483928505609
"45",-0.389472979119064,-0.183687463072185,-0.256004463535352,-0.134848869129541,0.337233396906453,-0.413035247848063
"46",-0.181894198421202,0.309669743758952,-0.160439708578256,-0.0593134038140812,0.0139823242036241,0.500050003157849
"47",0.35068251665559,0.639550857593645,1.39615203999024,0.534531069756012,1.10342838202947,0.221305702332355
"48",0.0391297435345306,-0.379461709754622,1.00692754902254,-0.0139153975504821,-0.257841398472489,-0.551636633539467
"49",0.0739863454536703,0.999433550308999,1.54369912551993,0.414537266345067,0.586869682341637,-1.11462069975889
"50",-0.231437293840335,0.956602549093659,0.903371238197977,0.477902969037276,1.42966939718754,-0.646343438469249
"51",0.250849518807397,0.361857910225708,0.688589263731366,0.391508457299063,0.647646050221467,1.41999723168234
"52",0.383956476499061,1.29307572113198,1.3055215803176,0.511065458769338,0.633932003067049,-0.756725337140801
"53",0.515013522881451,0.78492935717417,0.0178946244358851,-0.087603810180853,-1.2190522667251,-0.525202385260995
"54",-0.373222598119984,-0.745464760506268,-0.777728135522683,-0.396663776743824,-0.838473198192126,1.11060783664791
"55",-0.720712388652513,-0.80512060883207,-0.489250716838464,-0.408161202317592,-1.55115373896593,-1.80475437928991
"56",0.415534844297312,-0.747127873323345,0.267218575469344,0.046376178859447,-0.375740024960527,0.0891284100878991
"57",0.20107779954153,-0.0694161368820765,-1.21740328293517,-0.328154947341166,-0.928204996381395,0.428994973668808
"58",0.286088519914113,0.0548390124810567,-0.956884597996857,-0.0505768785255059,-0.278123664371189,0.693849996880087
"59",0.386548057188753,0.641415309586616,0.78548387981557,0.212958407287115,-0.418217154363623,-0.859038388815928
"60",0.312408392443589,1.14314705994672,-0.708450256351029,0.0418413371844004,-0.801830216687889,0.0781985045866604
"61",-0.188556163314318,-0.216581008457741,-0.0755719179989293,-0.20754870785919,-0.864520166925741,-0.29445588138482
"62",-0.832569693926281,-1.29895371421479,-1.13173478433222,-0.598292110643361,-1.30389470232103,-0.308237816546017
"63",-0.609248427154685,-0.948198116655009,-1.1932759381003,-0.449293083520044,-1.09422432402291,0.565788505671471
"64",-0.038546352141367,-1.09779969957641,-0.966824798085979,-0.281852913602224,-0.719338096394226,0.227758916593381
"65",-0.334243862737359,-0.217901135106215,-0.744287270113737,-0.323736298853552,-0.823760036115632,0.247393200670141
"66",-0.584143600883038,-1.43610429141262,-0.702596860701396,-0.448008922723885,-0.998286683562562,-0.277669630540958
"67",-0.526507295310272,-0.904905577183661,-0.91485641621095,-0.293355619428354,-0.775380827115513,0.319845200775926
"68",-0.751461576302236,-0.4980755063708,-0.349352499899175,-0.155036016144701,-0.762496599001671,0.00932293399000925
"69",0.0669583891646864,-0.751065122097494,-0.41052600880346,-0.428047605162603,-0.546334308892642,0.092152199943854
"70",-0.200663217926367,-0.593581711883175,0.014585335557256,-0.166876878404953,-0.917429072577997,0.345457546453055
"71",-0.212477059232829,-0.671954483901831,-0.903784733205675,-0.358210983025429,-1.09025185161418,-0.743963565872324
"72",-0.369975928512845,-0.532361298196118,-1.05140677356661,-0.489048878629271,-1.54093376128288,-0.447909553701868
"73",0.186191690986892,0.000640152505286685,0.245874003318143,-0.138518354312087,-0.515617725073936,-0.266691453906846
"74",-0.506817965113578,0.0130486177590427,-0.424550031897546,-0.172825329583818,-0.991115657227537,-0.135346318543342
"75",-0.00671701721200667,0.676407890192963,-0.466200031666713,-0.199329325779229,-0.776967772067046,-0.510884808791953
"76",0.569831718642416,0.624271451656762,1.28872794163866,0.308977794691252,-0.183293186511642,0.210316491855048
"77",-0.135898387843249,-0.485629217484103,-1.60810046743284,-0.50670563575737,-1.30799983948048,0.239166598935807
"78",-0.0188641977875651,0.18239458217309,0.0883143412952028,-0.215953590713037,-0.669068829715735,-1.24230905208865
"79",-0.37663226580382,-0.952649466199004,0.0273287774865528,-0.0612111230248498,-0.529294564757382,-0.990945052416538
"80",-0.409508755649706,-0.2963369816438,-1.18603658915997,-0.427075930268033,-0.656700056404719,0.268538046039665
"81",-0.649197102139858,-1.27687151096937,-1.21221637989625,-0.491604264326859,-0.782640287828713,-0.165409785132123
"82",0.0897725371220365,0.0459755882110494,-0.405453869566242,-0.0686334293293785,-0.640049048837959,0.804599253227673
"83",0.00775351353876217,-0.641823780920908,-0.536032472645934,-0.46602828113097,-0.563669081628308,0.363557023813418
"84",-0.510520152513553,-0.273951183485324,0.0737911524261097,-0.255250077432783,-1.00247771612901,-0.585714110865357
"85",-0.171691884591128,-0.655512308373098,-0.35602540598793,-0.391788852074423,-1.12136084048161,-0.25655208427907
"86",-0.426670341933088,-1.01963634697329,-1.1506602820524,-0.512164620766271,-0.908864803019017,-1.12271451519973
"87",-0.742099239019267,-1.6642340079013,-1.26806881228957,-0.747098721133073,-1.48826923818248,-0.949062772059908
"88",-0.414322445706296,-0.938234355164595,0.13424780158766,-0.171472422175798,-0.440022068023913,-0.394505038095004
"89",-0.671968179055913,-0.419827382739593,-0.109563824092168,-0.22665847846809,-0.55551315435619,-0.989430238035477
"90",-0.553530255238473,-0.916132089493028,-1.10875827882479,-0.580583686428821,-1.49303972249577,0.0431813605773608
"91",-0.0780893666932659,-1.2179902014109,-1.2938462864094,-0.543548715387269,-0.657384846280325,0.704024595695211
"92",-0.473046674284394,-0.595001176281322,-1.34829701441161,-0.433335692491501,-0.716263127731788,-0.807648215232894
"93",-0.414422360438817,-0.163679740973267,-1.0923284363358,-0.240328488127907,-0.58850989159657,-0.566047586986334
"94",-0.302656152279653,0.172030287756886,-0.887401382960549,0.0884911328691615,-0.376218073025018,-0.468030122249794
"95",-0.508472729066878,-1.37407588513297,-1.53437282861257,-0.610372933911622,-1.14561375779666,1.5420215408246
"96",-0.635290198873168,-0.997230221828344,-0.306010621378144,-0.571431845560602,-1.46719182403261,-1.54056199984596
"97",0.0283934067134828,0.0775900035381883,-0.992863618464482,-0.0243928945693747,-0.226849563960972,-0.131437131883837
"98",-0.101113523965227,-0.311769156027116,-0.648159123807148,0.00347109676871618,0.757004959875143,0.29863587919528
"99",-0.193394674904314,0.0610798828304844,0.346838349631416,-0.367623410981871,-0.334789058819714,-0.517191671917139
"100",0.116160118911553,-0.546142124348824,-0.502636922359031,-0.278897477317871,0.0547387390235288,0.043530022869872
"101",0.435752083199935,-0.537986384946817,-0.512828495663227,-0.121654297692355,0.148231462133828,1.41529277812482
"102",0.106536937694668,1.24127957474897,1.40504860547629,0.451037403756218,0.753352836654396,-0.923110242948157
"103",-0.110438506644789,0.175179780452757,0.399599583577427,0.0383669422729954,0.956916718566637,-0.0233607164988199
"104",-0.357721940475982,0.0741863793882728,-0.785520689199034,-0.260499472321653,-0.207813581295531,0.0388752815139355
"105",-0.0586807717122581,0.0184832361508223,0.547872357475313,0.322731341669596,1.75683386250011,0.839294917954601
"106",0.454070235611066,0.558032225941514,1.42128215556609,0.357243880236582,0.198729695091601,-0.765658554516411
"107",-0.200385664177441,-1.05711157657634,-1.2928829047011,-0.262943462274282,-0.343530947213984,0.942824980804077
"108",-0.304536554039017,-0.354569224726399,0.131247339131219,-0.156215984312094,-0.292406325140678,-0.961985852218016
"109",0.0383169912973749,-0.144383840606659,-0.3961339958657,-0.270526626282913,0.000469441901590264,0.259927644893853
"110",-0.038753890511293,-0.459757743456868,0.413506190878755,-0.077086470111027,-0.0587201186776078,0.141121855753223
